InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C557309,ST49315,BLUE CHERRY LIGHTS,9,12/16/2023 00:00,30.21,10830,United Kingdom
C578157,ST36342,POPPY'S PLAYHOUSE BEDROOM,9,03/22/2023 00:00,12.99,10872,EIRE
C551879,ST71263,SET OF 3 CAKE TINS PANTRY DESIGN,9,03/13/2023 00:00,31.84,10812,United Kingdom
C544869,ST72739,SAVE THE WHALE COTTON BAG,28,10/10/2023 00:00,17.6,10823,United Kingdom
C563197,ST68979,SKULL SHOULDER BAG,6,07/30/2023 00:00,35.63,10539,United Kingdom
C570270,ST33850,BLUE CHERRY LIGHTS,9,12/15/2023 00:00,35.49,10478,Belgium
C564717,ST77908,SET OF 4 PANTRY JELLY MOULDS,27,03/08/2023 00:00,45.87,10787,United Kingdom
C547155,ST78012,POPPY'S PLAYHOUSE KITCHEN,12,06/05/2023 00:00,13.06,10157,United Kingdom
C541533,ST91922,BOX OF VINTAGE ALPHABET BLOCKS,9,05/26/2023 00:00,15.71,10917,United Kingdom
C571327,ST86106,SET 7 BABUSHKA NESTING BOXES,3,11/11/2023 00:00,32.9,10311,United Kingdom
C579535,ST83874,SAVE THE WHALE COTTON BAG,10,03/29/2023 00:00,19.13,10158,Channel Islands
C541688,ST37631,CREAM CUPID HEARTS COAT HANGER,93,01/15/2023 00:00,15.18,10043,United Kingdom
C563666,ST81509,SAVE THE WHALE COTTON BAG,8,10/20/2023 00:00,48.99,10786,United Kingdom
C556163,ST69446,LUNCH BAG SUKI DESIGN,11,11/25/2023 00:00,22.84,10297,Spain
C540291,ST54589,POPPY'S PLAYHOUSE KITCHEN,8,12/19/2023 00:00,26.0,10075,Germany
C556850,ST27139,CHOCOLATE HOT WATER BOTTLE,6,03/15/2023 00:00,53.67,10622,United Kingdom
C570114,ST45058,VINTAGE PAISLEY STATIONERY SET,4,07/09/2023 00:00,26.11,10779,Germany
C545597,ST64805,GLASS STAR FROSTED T-LIGHT HOLDER,7,05/07/2023 00:00,47.64,10461,United Kingdom
C557823,ST75308,SKULL SHOULDER BAG,4,03/23/2023 00:00,42.17,10255,United Kingdom
C569051,ST76249,RECIPE BOX WITH METAL HEART,2,08/28/2023 00:00,52.03,10528,France
C550464,ST88317,AIRLINE BAG VINTAGE WORLD CHAMPION,1,05/04/2023 00:00,16.09,10469,France
C580439,ST66482,LUNCH BAG SUKI DESIGN,1,12/01/2023 00:00,46.72,10904,EIRE
C560336,ST83638,SMALL POPCORN HOLDER,7,05/16/2023 00:00,3.62,10138,Netherlands
C572621,ST82070,LOVE BUILDING BLOCK WORD,9,07/05/2023 00:00,25.24,10200,United Kingdom
C580955,ST54444,SAVE THE WHALE COTTON BAG,2,11/16/2023 00:00,22.18,10287,United Kingdom
C545819,ST15938,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,07/07/2023 00:00,27.93,10572,France
C558191,ST77568,LUNCH BAG SUKI DESIGN,3,03/12/2023 00:00,33.68,10040,United Kingdom
C576543,ST49221,CHOCOLATE HOT WATER BOTTLE,10,06/17/2023 00:00,40.88,10144,Germany
C569612,ST72245,SET OF 4 PANTRY JELLY MOULDS,12,06/22/2023 00:00,31.33,10608,France
C560505,ST92478,PINK CHERRY LIGHTS,7,01/09/2023 00:00,32.46,10836,Spain
C567467,ST16731,BOX OF VINTAGE ALPHABET BLOCKS,94,11/02/2023 00:00,32.13,10028,United Kingdom
C547539,ST59832,MASON JAR CANDLE HOLDER,10,09/03/2023 00:00,42.79,10598,United Kingdom
C552237,ST12482,CREAM CUPID HEARTS COAT HANGER,12,12/15/2023 00:00,6.8,10152,United Kingdom
C563810,ST90147,ASSORTED COLOUR BIRD ORNAMENT,4,06/10/2023 00:00,23.07,10452,United Kingdom
C540446,ST96799,HAND WARMER RED POLKA DOT,9,08/30/2023 00:00,18.45,10943,United Kingdom
C561060,ST54869,CHOCOLATE HOT WATER BOTTLE,78,09/27/2023 00:00,50.24,10490,United Kingdom
C580658,ST46569,BOX OF VINTAGE ALPHABET BLOCKS,4,07/01/2023 00:00,52.69,10560,United Kingdom
C551101,ST74094,RECIPE BOX WITH METAL HEART,12,06/02/2023 00:00,12.07,10572,United Kingdom
C559224,ST85166,VINTAGE PAISLEY STATIONERY SET,55,09/03/2023 00:00,16.43,10325,United Kingdom
C561248,ST47700,SMALL POPCORN HOLDER,38,10/06/2023 00:00,16.58,10693,United Kingdom
C559064,ST36485,LUNCH BAG RED RETROSPOT,12,02/10/2023 00:00,26.79,10979,United Kingdom
C554133,ST86917,VINTAGE PAISLEY STATIONERY SET,3,10/03/2023 00:00,6.76,10848,France
C539691,ST64172,MASON JAR CANDLE HOLDER,4,05/05/2023 00:00,3.69,10246,United Kingdom
C542954,ST30701,HAND WARMER RED POLKA DOT,9,08/30/2023 00:00,53.8,10339,United Kingdom
C567540,ST94659,LUNCH BAG SUKI DESIGN,5,12/01/2023 00:00,18.24,10417,United Kingdom
C579114,ST14888,SKULL SHOULDER BAG,12,02/15/2023 00:00,40.01,10061,Germany
C563751,ST62034,POPPY'S PLAYHOUSE BEDROOM,24,03/31/2023 00:00,54.85,10936,United Kingdom
C548575,ST89007,LOVE BUILDING BLOCK WORD,21,09/11/2023 00:00,17.01,10807,United Kingdom
C555014,ST27589,LUNCH BAG PINK POLKADOT,89,06/21/2023 00:00,29.24,10110,United Kingdom
C567037,ST70150,HOME BUILDING BLOCK WORD,2,09/16/2023 00:00,18.76,10872,United Kingdom
C548567,ST35318,WHITE HANGING HEART T-LIGHT HOLDER,5,05/12/2023 00:00,31.6,10664,United Kingdom
C578224,ST62538,SMALL POPCORN HOLDER,85,11/09/2023 00:00,18.61,10180,United Kingdom
C548474,ST60275,HAND WARMER RED POLKA DOT,4,02/18/2023 00:00,1.22,10686,United Kingdom
C553862,ST44282,PINK CHERRY LIGHTS,12,08/17/2023 00:00,31.87,10242,Germany
C551851,ST63138,KNITTED UNION FLAG HOT WATER BOTTLE,8,07/04/2023 00:00,17.46,10670,Italy
C556745,ST38947,HAND WARMER UNION JACK,5,09/15/2023 00:00,20.75,10703,United Kingdom
C567703,ST81989,ASSORTED COLOUR BIRD ORNAMENT,10,03/10/2023 00:00,21.08,10225,United Kingdom
C571591,ST20730,IVORY KNITTED MUG COZY,11,08/30/2023 00:00,41.72,10935,France
C570979,ST81781,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,10,08/17/2023 00:00,6.93,10539,United Kingdom
C549613,ST78202,SKULL SHOULDER BAG,3,09/16/2023 00:00,18.62,10925,United Kingdom
C580948,ST76895,IVORY KNITTED MUG COZY,8,03/01/2023 00:00,5.77,10453,United Kingdom
C566081,ST83242,HAND WARMER RED POLKA DOT,8,01/29/2023 00:00,31.39,10457,United Kingdom
C556561,ST85800,WHITE METAL LANTERN,1,12/11/2023 00:00,41.24,10474,Portugal
C564132,ST19046,BLUE CHERRY LIGHTS,9,01/24/2023 00:00,54.68,10075,EIRE
C538444,ST94656,LOVE BUILDING BLOCK WORD,3,08/30/2023 00:00,42.32,10957,United Kingdom
C560905,ST99486,WHITE BUTTERFLY T-LIGHT HOLDER,7,08/04/2023 00:00,21.19,10987,United Kingdom
C571708,ST80419,HAND WARMER RED POLKA DOT,6,12/05/2023 00:00,7.27,10988,United Kingdom
C544710,ST70686,BOX OF 6 ASSORTED COLOUR TEASPOONS,22,09/28/2023 00:00,53.84,10403,United Kingdom
C564160,ST55371,GLASS HANGING T-LIGHT HOLDER,4,10/06/2023 00:00,14.25,10690,United Kingdom
C548717,ST12050,HAND WARMER UNION JACK,11,05/22/2023 00:00,23.55,10159,United Kingdom
C540774,ST16380,GLASS STAR FROSTED T-LIGHT HOLDER,8,04/16/2023 00:00,33.22,10247,Germany
C562727,ST17398,LUNCH BAG RED RETROSPOT,4,01/23/2023 00:00,41.7,10251,United Kingdom
C555322,ST88370,BOX OF 6 ASSORTED COLOUR TEASPOONS,93,09/15/2023 00:00,18.12,10144,United Kingdom
C557380,ST78321,BOX OF VINTAGE JIGSAW BLOCKS,3,12/11/2023 00:00,54.23,10792,Switzerland
C556058,ST32955,HOME BUILDING BLOCK WORD,10,07/31/2023 00:00,48.49,10227,Germany
C564362,ST97994,VINTAGE PAISLEY STATIONERY SET,6,12/14/2023 00:00,51.84,10642,United Kingdom
C557253,ST80507,LARGE POPCORN HOLDER,5,09/26/2023 00:00,21.24,10391,United Kingdom
C551133,ST17552,RECIPE BOX WITH METAL HEART,38,05/04/2023 00:00,44.48,10485,United Kingdom
C563661,ST36651,VINTAGE PAISLEY STATIONERY SET,7,07/31/2023 00:00,14.0,10576,United Kingdom
C541546,ST34966,LUNCH BAG RED RETROSPOT,31,11/28/2023 00:00,29.85,10339,United Kingdom
C561083,ST87015,AIRLINE BAG VINTAGE JET SET,2,05/18/2023 00:00,11.04,10053,Germany
C572989,ST12009,IVORY KNITTED MUG COZY,6,12/10/2023 00:00,17.27,10742,United Kingdom
C544053,ST61987,LUNCH BAG SUKI DESIGN,97,04/08/2023 00:00,38.96,10217,United Kingdom
C572546,ST95029,CHOCOLATE HOT WATER BOTTLE,7,05/03/2023 00:00,26.1,10938,United Kingdom
C553506,ST71537,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,8,06/07/2023 00:00,26.08,10368,United Kingdom
C549677,ST39002,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,1,06/13/2023 00:00,31.31,10780,EIRE
C537427,ST64732,BOX OF VINTAGE ALPHABET BLOCKS,10,03/16/2023 00:00,32.21,10760,Germany
C549222,ST75444,PINK CHERRY LIGHTS,10,03/20/2023 00:00,45.98,10303,United Kingdom
C581247,ST94108,PINK CHERRY LIGHTS,8,12/02/2023 00:00,53.19,10564,United Kingdom
C566565,ST81636,POPPY'S PLAYHOUSE KITCHEN,6,09/09/2023 00:00,10.02,10758,United Kingdom
C571894,ST97584,KNITTED UNION FLAG HOT WATER BOTTLE,2,04/05/2023 00:00,52.03,10501,United Kingdom
C563391,ST29795,HAND WARMER RED POLKA DOT,49,01/04/2023 00:00,4.53,10050,United Kingdom
C569508,ST90808,LUNCH BAG PINK POLKADOT,10,04/22/2023 00:00,35.38,10010,United Kingdom
C579571,ST11553,SET OF 3 CAKE TINS PANTRY DESIGN,9,09/05/2023 00:00,30.72,10935,United Kingdom
C554370,ST98346,GLASS HANGING T-LIGHT HOLDER,22,09/29/2023 00:00,28.04,10018,United Kingdom
C543378,ST79003,GLASS STAR FROSTED T-LIGHT HOLDER,4,04/02/2023 00:00,11.24,10441,United Kingdom
C553884,ST41877,SMALL POPCORN HOLDER,7,07/01/2023 00:00,25.7,10259,United Kingdom
C556024,ST22255,SET 7 BABUSHKA NESTING BOXES,11,04/26/2023 00:00,41.98,10714,United Kingdom
C561083,ST32463,VINTAGE PAISLEY STATIONERY SET,11,07/14/2023 00:00,1.36,10416,United Kingdom
C564801,ST15577,PINK CHERRY LIGHTS,2,09/13/2023 00:00,49.3,10085,United Kingdom
C573509,ST46749,LUNCH BAG SUKI DESIGN,2,04/19/2023 00:00,37.91,10236,EIRE
C573295,ST37152,CREAM CUPID HEARTS COAT HANGER,6,10/06/2023 00:00,1.7,10921,United Kingdom
C562467,ST61007,RED WOOLLY HOTTIE WHITE HEART,10,03/15/2023 00:00,13.87,10602,United Kingdom
C558105,ST20279,WHITE BUTTERFLY T-LIGHT HOLDER,3,10/04/2023 00:00,43.66,10694,United Kingdom
C539884,ST90460,GLASS STAR FROSTED T-LIGHT HOLDER,2,06/27/2023 00:00,19.29,10513,United Kingdom
C562363,ST69054,CHOCOLATE HOT WATER BOTTLE,5,11/01/2023 00:00,43.28,10978,United Kingdom
C559683,ST86791,VINTAGE PAISLEY STATIONERY SET,75,04/27/2023 00:00,10.91,10503,United Kingdom
C541981,ST20752,SAVE THE WHALE COTTON BAG,4,07/14/2023 00:00,39.46,10677,Switzerland
C561268,ST23965,PACK OF 72 RETROSPOT CAKE CASES,7,03/20/2023 00:00,18.0,10275,United Kingdom
C556567,ST21442,LUNCH BAG RED RETROSPOT,5,01/03/2023 00:00,6.39,10094,United Kingdom
C565780,ST21746,VINTAGE PAISLEY STATIONERY SET,7,08/09/2023 00:00,6.44,10192,United Kingdom
C542464,ST11617,AIRLINE BAG VINTAGE JET SET,6,10/11/2023 00:00,47.62,10363,United Kingdom
C561779,ST41816,SET 7 BABUSHKA NESTING BOXES,9,07/31/2023 00:00,49.87,10299,United Kingdom
C547478,ST74634,WHITE BUTTERFLY T-LIGHT HOLDER,5,09/24/2023 00:00,17.16,10586,Switzerland
C547323,ST20082,PARTY BUNTING,5,02/02/2023 00:00,27.07,10150,United Kingdom
C552525,ST24021,PACK OF 72 RETROSPOT CAKE CASES,10,05/09/2023 00:00,11.44,10370,Portugal
C536808,ST53193,SMALL POPCORN HOLDER,10,06/05/2023 00:00,21.42,10139,Netherlands
C564585,ST36326,AIRLINE BAG VINTAGE JET SET,6,06/21/2023 00:00,33.51,10451,United Kingdom
C548006,ST92955,SMALL POPCORN HOLDER,57,06/10/2023 00:00,40.64,10491,United Kingdom
C552252,ST83905,CHOCOLATE HOT WATER BOTTLE,7,10/22/2023 00:00,20.62,10503,United Kingdom
C572123,ST70505,POPPY'S PLAYHOUSE BEDROOM,9,10/31/2023 00:00,2.31,10205,United Kingdom
C550104,ST63627,LUNCH BAG RED RETROSPOT,12,12/29/2023 00:00,4.59,10966,United Kingdom
C545486,ST65460,PACK OF 72 RETROSPOT CAKE CASES,5,09/13/2023 00:00,36.52,10690,United Kingdom
C541212,ST80040,LUNCH BAG RED RETROSPOT,81,07/13/2023 00:00,32.38,10809,United Kingdom
C563778,ST80373,GLASS HANGING T-LIGHT HOLDER,6,12/21/2023 00:00,38.84,10519,United Kingdom
C541934,ST31802,GLASS STAR FROSTED T-LIGHT HOLDER,11,11/23/2023 00:00,36.84,10609,EIRE
C539268,ST53463,SKULL SHOULDER BAG,71,11/10/2023 00:00,53.2,10663,United Kingdom
C543308,ST77999,WHITE HANGING HEART T-LIGHT HOLDER,4,08/09/2023 00:00,28.5,10989,France
C581431,ST99070,SKULL SHOULDER BAG,6,10/25/2023 00:00,22.03,10572,United Kingdom
C569163,ST48722,ASSORTED COLOUR BIRD ORNAMENT,1,12/20/2023 00:00,26.99,10603,United Kingdom
C543971,ST37114,ASSORTED COLOUR BIRD ORNAMENT,6,02/13/2023 00:00,25.51,10426,United Kingdom
C559191,ST51800,LUNCH BAG SUKI DESIGN,12,09/05/2023 00:00,38.58,10534,United Kingdom
C539293,ST98754,HAND WARMER UNION JACK,6,06/03/2023 00:00,35.94,10069,Spain
C552350,ST65885,MASON JAR CANDLE HOLDER,3,03/26/2023 00:00,18.77,10820,Germany
C551559,ST66640,SMALL POPCORN HOLDER,3,08/25/2023 00:00,35.53,10982,France
C576611,ST38153,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,01/15/2023 00:00,21.91,10406,United Kingdom
C540465,ST52727,SKULL SHOULDER BAG,9,05/23/2023 00:00,10.97,10211,United Kingdom
C543833,ST93769,BOX OF VINTAGE ALPHABET BLOCKS,8,08/23/2023 00:00,29.43,10202,Germany
C561834,ST70012,SAVE THE WHALE COTTON BAG,2,11/02/2023 00:00,19.69,10321,France
C580509,ST27556,RECIPE BOX WITH METAL HEART,95,03/30/2023 00:00,5.44,10633,Channel Islands
C552000,ST76954,RECIPE BOX WITH METAL HEART,6,03/02/2023 00:00,38.4,10321,United Kingdom
C575452,ST93296,HAND WARMER RED POLKA DOT,7,08/03/2023 00:00,10.91,10398,United Kingdom
C578652,ST34523,POPPY'S PLAYHOUSE BEDROOM,8,12/22/2023 00:00,16.49,10551,Germany
C576958,ST35575,KNITTED UNION FLAG HOT WATER BOTTLE,21,08/19/2023 00:00,27.09,10323,United Kingdom
C573168,ST64477,SET OF 4 PANTRY JELLY MOULDS,7,07/16/2023 00:00,37.93,10835,Belgium
C568392,ST38905,POPPY'S PLAYHOUSE KITCHEN,1,08/16/2023 00:00,43.95,10728,EIRE
C554377,ST84140,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,01/17/2023 00:00,43.13,10300,United Kingdom
C572391,ST81186,SET OF 4 PANTRY JELLY MOULDS,2,09/11/2023 00:00,15.36,10761,Germany
C571888,ST65725,CREAM CUPID HEARTS COAT HANGER,8,07/07/2023 00:00,30.44,10844,Germany
C552587,ST55688,RECIPE BOX WITH METAL HEART,24,12/01/2023 00:00,25.2,10105,United Kingdom
C565139,ST87060,HAND WARMER UNION JACK,4,02/14/2023 00:00,12.21,10883,Netherlands
C576359,ST37082,PACK OF 72 RETROSPOT CAKE CASES,10,06/29/2023 00:00,8.39,10706,United Kingdom
C540255,ST32069,SKULL SHOULDER BAG,5,04/16/2023 00:00,33.17,10834,France
C555543,ST99037,LOVE BUILDING BLOCK WORD,9,12/27/2023 00:00,54.21,10332,United Kingdom
C545250,ST26631,LARGE POPCORN HOLDER,55,02/18/2023 00:00,47.8,10835,Spain
C552727,ST98635,ASSORTED COLOUR BIRD ORNAMENT,4,03/09/2023 00:00,42.08,10719,United Kingdom
C545682,ST69243,SKULL SHOULDER BAG,11,09/08/2023 00:00,23.28,10403,United Kingdom
C542466,ST58374,SMALL POPCORN HOLDER,5,11/21/2023 00:00,38.47,10078,Netherlands
C557814,ST70089,AIRLINE BAG VINTAGE WORLD CHAMPION,12,09/07/2023 00:00,5.89,10466,United Kingdom
C559841,ST66314,RED WOOLLY HOTTIE WHITE HEART,7,12/07/2023 00:00,12.65,10651,United Kingdom
C568786,ST85750,HOME BUILDING BLOCK WORD,5,04/19/2023 00:00,19.14,10845,Switzerland
C568172,ST92074,PINK CHERRY LIGHTS,26,10/17/2023 00:00,3.34,10134,Switzerland
C537432,ST10088,HAND WARMER UNION JACK,40,08/24/2023 00:00,24.75,10803,United Kingdom
C549624,ST45916,HAND WARMER RED POLKA DOT,58,08/08/2023 00:00,9.46,10982,United Kingdom
C559986,ST31695,BOX OF VINTAGE ALPHABET BLOCKS,11,12/02/2023 00:00,49.79,10096,United Kingdom
C577364,ST21953,RECIPE BOX WITH METAL HEART,4,07/22/2023 00:00,24.09,10054,United Kingdom
C536436,ST78084,IVORY KNITTED MUG COZY,3,02/18/2023 00:00,33.0,10721,United Kingdom
C536973,ST65353,WHITE HANGING HEART T-LIGHT HOLDER,2,08/16/2023 00:00,54.36,10697,United Kingdom
C567671,ST23425,RED WOOLLY HOTTIE WHITE HEART,2,03/09/2023 00:00,40.42,10711,Germany
C560453,ST98753,RECIPE BOX WITH METAL HEART,3,06/10/2023 00:00,35.59,10106,France
C571132,ST56030,SKULL SHOULDER BAG,11,02/05/2023 00:00,9.74,10147,France
C577526,ST38474,ASSORTED COLOUR BIRD ORNAMENT,98,04/20/2023 00:00,38.03,10740,United Kingdom
C545540,ST66280,HAND WARMER UNION JACK,7,02/21/2023 00:00,19.89,10089,United Kingdom
C552603,ST88644,HOME BUILDING BLOCK WORD,4,03/13/2023 00:00,30.82,10323,United Kingdom
C555037,ST89551,WHITE METAL LANTERN,58,11/08/2023 00:00,11.97,10739,United Kingdom
C562038,ST24777,LOVE BUILDING BLOCK WORD,4,04/07/2023 00:00,27.65,10522,United Kingdom
C578182,ST51480,AIRLINE BAG VINTAGE JET SET,1,09/13/2023 00:00,54.29,10247,Spain
C573614,ST71736,LARGE POPCORN HOLDER,11,07/18/2023 00:00,10.21,10136,United Kingdom
C537458,ST17925,AIRLINE BAG VINTAGE WORLD CHAMPION,5,02/07/2023 00:00,12.53,10978,United Kingdom
C569566,ST65518,LOVE BUILDING BLOCK WORD,9,07/23/2023 00:00,42.39,10972,United Kingdom
C541766,ST20957,PACK OF 72 RETROSPOT CAKE CASES,10,07/25/2023 00:00,9.12,10719,Germany
C569873,ST61213,IVORY KNITTED MUG COZY,39,02/10/2023 00:00,29.9,10318,United Kingdom
C578952,ST41278,RED WOOLLY HOTTIE WHITE HEART,7,11/21/2023 00:00,40.38,10601,United Kingdom
C542015,ST50539,PARTY BUNTING,10,05/06/2023 00:00,33.82,10060,United Kingdom
C547876,ST31473,HAND WARMER UNION JACK,3,12/03/2023 00:00,38.84,10683,Germany
C570640,ST58741,MASON JAR CANDLE HOLDER,12,06/27/2023 00:00,14.89,10509,United Kingdom
C544101,ST18371,WHITE METAL LANTERN,7,05/18/2023 00:00,15.58,10130,France
C574156,ST17266,PACK OF 72 RETROSPOT CAKE CASES,8,12/31/2023 00:00,28.51,10270,Germany
C547301,ST98358,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,2,10/18/2023 00:00,49.27,10512,United Kingdom
C551333,ST71835,SET OF 4 PANTRY JELLY MOULDS,1,03/01/2023 00:00,14.09,10741,United Kingdom
C546200,ST95944,POPPY'S PLAYHOUSE BEDROOM,24,07/16/2023 00:00,30.79,10373,Norway
C557454,ST20208,BOX OF VINTAGE JIGSAW BLOCKS,12,04/25/2023 00:00,18.17,10430,United Kingdom
C544190,ST77603,SET OF 4 PANTRY JELLY MOULDS,1,07/10/2023 00:00,10.56,10586,United Kingdom
C540882,ST82494,LUNCH BAG PINK POLKADOT,59,07/25/2023 00:00,18.57,10048,France
C560542,ST41795,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,01/05/2023 00:00,40.9,10468,Switzerland
C575142,ST81638,SET OF 3 CAKE TINS PANTRY DESIGN,45,07/08/2023 00:00,40.51,10476,Norway
C546232,ST55406,WHITE HANGING HEART T-LIGHT HOLDER,23,05/06/2023 00:00,13.47,10779,Germany
C536993,ST50306,PINK CHERRY LIGHTS,11,12/22/2023 00:00,21.23,10652,United Kingdom
C571086,ST28661,BOX OF VINTAGE JIGSAW BLOCKS,1,04/16/2023 00:00,53.51,10107,United Kingdom
C542461,ST58823,CREAM CUPID HEARTS COAT HANGER,86,05/24/2023 00:00,23.22,10729,Germany
C574426,ST19808,GLASS STAR FROSTED T-LIGHT HOLDER,11,02/13/2023 00:00,45.25,10470,United Kingdom
C540446,ST44208,PARTY BUNTING,3,10/18/2023 00:00,13.67,10607,United Kingdom
C562117,ST36569,CHOCOLATE HOT WATER BOTTLE,5,06/11/2023 00:00,13.5,10872,Netherlands
C543506,ST63282,ASSORTED COLOUR BIRD ORNAMENT,8,10/27/2023 00:00,26.09,10140,United Kingdom
C559845,ST25717,IVORY KNITTED MUG COZY,8,10/02/2023 00:00,15.2,10124,United Kingdom
C581326,ST52964,RECIPE BOX WITH METAL HEART,97,03/22/2023 00:00,3.03,10093,United Kingdom
C552632,ST44100,BLUE CHERRY LIGHTS,1,02/16/2023 00:00,37.52,10152,United Kingdom
C538401,ST42748,SMALL POPCORN HOLDER,91,03/31/2023 00:00,41.36,10840,United Kingdom
C543043,ST39135,HAND WARMER RED POLKA DOT,1,08/25/2023 00:00,45.81,10097,United Kingdom
C562617,ST86823,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,11,04/12/2023 00:00,5.4,10134,United Kingdom
C537793,ST26880,RED WOOLLY HOTTIE WHITE HEART,11,02/08/2023 00:00,24.86,10266,United Kingdom
C544394,ST85220,CREAM CUPID HEARTS COAT HANGER,26,06/19/2023 00:00,9.95,10095,Germany
C568879,ST38143,WHITE METAL LANTERN,7,07/22/2023 00:00,10.21,10444,United Kingdom
C554386,ST91156,HOME BUILDING BLOCK WORD,3,04/06/2023 00:00,2.73,10931,Portugal
C578785,ST21497,LOVE BUILDING BLOCK WORD,9,05/06/2023 00:00,26.79,10632,United Kingdom
C545358,ST81258,LARGE POPCORN HOLDER,9,07/16/2023 00:00,14.34,10287,United Kingdom
C561432,ST84141,BLUE CHERRY LIGHTS,8,01/10/2023 00:00,19.48,10814,EIRE
C561817,ST13840,HOME BUILDING BLOCK WORD,6,06/14/2023 00:00,33.18,10515,United Kingdom
C540204,ST30922,LUNCH BAG SUKI DESIGN,10,05/24/2023 00:00,54.98,10918,Portugal
C579413,ST38758,BOX OF VINTAGE JIGSAW BLOCKS,12,05/07/2023 00:00,3.88,10103,United Kingdom
C559617,ST57026,POPPY'S PLAYHOUSE BEDROOM,10,07/18/2023 00:00,18.07,10590,Portugal
C538213,ST34672,BLUE CHERRY LIGHTS,92,10/30/2023 00:00,8.54,10936,United Kingdom
C571893,ST40490,RECIPE BOX WITH METAL HEART,1,09/10/2023 00:00,5.74,10857,Spain
C537671,ST36406,MASON JAR CANDLE HOLDER,6,04/23/2023 00:00,50.55,10617,United Kingdom
C558696,ST29360,POPPY'S PLAYHOUSE BEDROOM,61,03/08/2023 00:00,4.07,10826,Channel Islands
C545648,ST58967,HAND WARMER UNION JACK,66,12/27/2023 00:00,52.86,10601,United Kingdom
C562290,ST30644,AIRLINE BAG VINTAGE WORLD CHAMPION,5,12/06/2023 00:00,18.32,10722,United Kingdom
C578259,ST83659,SET OF 3 CAKE TINS PANTRY DESIGN,3,08/12/2023 00:00,39.14,10750,Portugal
C559749,ST48602,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,11/11/2023 00:00,21.34,10711,United Kingdom
C536482,ST88956,SKULL SHOULDER BAG,10,04/01/2023 00:00,2.6,10131,United Kingdom
C550841,ST20198,PACK OF 72 RETROSPOT CAKE CASES,8,11/10/2023 00:00,8.47,10326,United Kingdom
C557304,ST97821,POPPY'S PLAYHOUSE KITCHEN,2,06/27/2023 00:00,45.34,10244,United Kingdom
C565635,ST55938,WHITE HANGING HEART T-LIGHT HOLDER,4,06/21/2023 00:00,38.39,10655,United Kingdom
C536448,ST31802,KNITTED UNION FLAG HOT WATER BOTTLE,12,02/25/2023 00:00,23.57,10263,United Kingdom
C568679,ST72847,WHITE BUTTERFLY T-LIGHT HOLDER,7,07/31/2023 00:00,6.34,10906,Netherlands
C579026,ST14379,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,10/23/2023 00:00,44.13,10808,United Kingdom
C557252,ST59212,BOX OF VINTAGE ALPHABET BLOCKS,29,01/11/2023 00:00,19.36,10302,United Kingdom
C572216,ST14062,SET 7 BABUSHKA NESTING BOXES,10,02/08/2023 00:00,49.22,10165,Switzerland
C547178,ST53397,AIRLINE BAG VINTAGE JET SET,40,12/01/2023 00:00,3.75,10442,Spain
C563187,ST96585,VINTAGE PAISLEY STATIONERY SET,12,04/08/2023 00:00,30.1,10211,United Kingdom
C551932,ST74349,GLASS STAR FROSTED T-LIGHT HOLDER,10,06/02/2023 00:00,30.61,10289,United Kingdom
C560012,ST91931,WHITE HANGING HEART T-LIGHT HOLDER,5,01/28/2023 00:00,45.46,10158,United Kingdom
C549450,ST20739,GLASS STAR FROSTED T-LIGHT HOLDER,3,09/03/2023 00:00,35.41,10615,United Kingdom
C556573,ST94130,SMALL POPCORN HOLDER,11,03/01/2023 00:00,15.2,10485,United Kingdom
C548481,ST15848,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,67,07/18/2023 00:00,10.95,10558,United Kingdom
C566843,ST29808,BOX OF VINTAGE ALPHABET BLOCKS,5,08/14/2023 00:00,31.4,10270,United Kingdom
C580108,ST64262,GLASS STAR FROSTED T-LIGHT HOLDER,6,12/23/2023 00:00,44.61,10771,United Kingdom
C551275,ST64870,VINTAGE PAISLEY STATIONERY SET,7,10/29/2023 00:00,45.17,10995,Italy
C581392,ST20348,LUNCH BAG SUKI DESIGN,4,10/02/2023 00:00,26.64,10989,Norway
C569270,ST91300,SKULL SHOULDER BAG,93,01/18/2023 00:00,37.54,10405,United Kingdom
C565793,ST35260,POPPY'S PLAYHOUSE BEDROOM,41,03/03/2023 00:00,53.49,10151,United Kingdom
C564111,ST92211,SET 7 BABUSHKA NESTING BOXES,75,01/22/2023 00:00,11.78,10130,United Kingdom
C553265,ST82923,CHOCOLATE HOT WATER BOTTLE,28,11/01/2023 00:00,5.56,10152,France
